date;year;month;country_id;country;variable;value
2015-06-01;2015;6;3;CAN;rhpi;153.22
2015-09-01;2015;9;3;CAN;rhpi;154.83
2015-12-01;2015;12;3;CAN;rhpi;156.10
2016-03-01;2016;3;3;CAN;rhpi;160.19
2016-06-01;2016;6;3;CAN;rhpi;171.24
2016-09-01;2016;9;3;CAN;rhpi;177.10
2016-12-01;2016;12;3;CAN;rhpi;178.48
2017-03-01;2017;3;3;CAN;rhpi;186.56
2017-06-01;2017;6;3;CAN;rhpi;197.40
2017-09-01;2017;9;3;CAN;rhpi;190.19
2017-12-01;2017;12;3;CAN;rhpi;186.23
2018-03-01;2018;3;3;CAN;rhpi;186.66
2018-06-01;2018;6;3;CAN;rhpi;188.53
2018-09-01;2018;9;3;CAN;rhpi;185.59
2018-12-01;2018;12;3;CAN;rhpi;183.45
2019-03-01;2019;3;3;CAN;rhpi;182.15
2019-06-01;2019;6;3;CAN;rhpi;183.77
1975-03-01;1975;3;4;CHE;rhpi;93.71
1975-06-01;1975;6;4;CHE;rhpi;91.70
1975-09-01;1975;9;4;CHE;rhpi;90.28
1975-12-01;1975;12;4;CHE;rhpi;88.78
1976-03-01;1976;3;4;CHE;rhpi;86.71
1976-06-01;1976;6;4;CHE;rhpi;85.77
1976-09-01;1976;9;4;CHE;rhpi;84.86
1976-12-01;1976;12;4;CHE;rhpi;85.07
1977-03-01;1977;3;4;CHE;rhpi;84.43
1977-06-01;1977;6;4;CHE;rhpi;84.97
1977-09-01;1977;9;4;CHE;rhpi;85.59
1977-12-01;1977;12;4;CHE;rhpi;85.54
1978-03-01;1978;3;4;CHE;rhpi;87.10
1978-06-01;1978;6;4;CHE;rhpi;87.88
1978-09-01;1978;9;4;CHE;rhpi;88.81
1978-12-01;1978;12;4;CHE;rhpi;89.55
1979-03-01;1979;3;4;CHE;rhpi;90.49
1979-06-01;1979;6;4;CHE;rhpi;91.01
1979-09-01;1979;9;4;CHE;rhpi;92.28
1979-12-01;1979;12;4;CHE;rhpi;93.67
1980-03-01;1980;3;4;CHE;rhpi;94.81
1980-06-01;1980;6;4;CHE;rhpi;96.38
1980-09-01;1980;9;4;CHE;rhpi;97.05
1980-12-01;1980;12;4;CHE;rhpi;97.32
1981-03-01;1981;3;4;CHE;rhpi;98.85
1981-06-01;1981;6;4;CHE;rhpi;100.17
1981-09-01;1981;9;4;CHE;rhpi;100.16
1981-12-01;1981;12;4;CHE;rhpi;100.49
1982-03-01;1982;3;4;CHE;rhpi;100.58
1982-06-01;1982;6;4;CHE;rhpi;99.51
1982-09-01;1982;9;4;CHE;rhpi;98.50
1982-12-01;1982;12;4;CHE;rhpi;98.39
1983-03-01;1983;3;4;CHE;rhpi;99.45
1983-06-01;1983;6;4;CHE;rhpi;99.32
1983-09-01;1983;9;4;CHE;rhpi;100.76
1983-12-01;1983;12;4;CHE;rhpi;101.45
1984-03-01;1984;3;4;CHE;rhpi;102.08
1984-06-01;1984;6;4;CHE;rhpi;102.72
1984-09-01;1984;9;4;CHE;rhpi;103.13
1984-12-01;1984;12;4;CHE;rhpi;103.16
1985-03-01;1985;3;4;CHE;rhpi;103.98
1985-06-01;1985;6;4;CHE;rhpi;104.37
1985-09-01;1985;9;4;CHE;rhpi;105.31
1985-12-01;1985;12;4;CHE;rhpi;105.88
1986-03-01;1986;3;4;CHE;rhpi;107.79
1986-06-01;1986;6;4;CHE;rhpi;108.45
1986-09-01;1986;9;4;CHE;rhpi;110.09
1986-12-01;1986;12;4;CHE;rhpi;111.50
1987-03-01;1987;3;4;CHE;rhpi;113.07
1987-06-01;1987;6;4;CHE;rhpi;115.34
1987-09-01;1987;9;4;CHE;rhpi;117.68
1987-12-01;1987;12;4;CHE;rhpi;120.06
1988-03-01;1988;3;4;CHE;rhpi;124.30
1988-06-01;1988;6;4;CHE;rhpi;128.10
1988-09-01;1988;9;4;CHE;rhpi;132.89
1988-12-01;1988;12;4;CHE;rhpi;138.82
1989-03-01;1989;3;4;CHE;rhpi;141.39
1989-06-01;1989;6;4;CHE;rhpi;143.49
1989-09-01;1989;9;4;CHE;rhpi;144.84
1989-12-01;1989;12;4;CHE;rhpi;143.73
1990-03-01;1990;3;4;CHE;rhpi;141.32
1990-06-01;1990;6;4;CHE;rhpi;138.27
1990-09-01;1990;9;4;CHE;rhpi;134.73
1990-12-01;1990;12;4;CHE;rhpi;130.99
1991-03-01;1991;3;4;CHE;rhpi;129.19
1991-06-01;1991;6;4;CHE;rhpi;127.87
1991-09-01;1991;9;4;CHE;rhpi;126.76
1991-12-01;1991;12;4;CHE;rhpi;124.16
1992-03-01;1992;3;4;CHE;rhpi;121.41
1992-06-01;1992;6;4;CHE;rhpi;118.71
1992-09-01;1992;9;4;CHE;rhpi;115.67
1992-12-01;1992;12;4;CHE;rhpi;113.08
1993-03-01;1993;3;4;CHE;rhpi;111.10
1993-06-01;1993;6;4;CHE;rhpi;109.16
1993-09-01;1993;9;4;CHE;rhpi;106.98
1993-12-01;1993;12;4;CHE;rhpi;106.97
1994-03-01;1994;3;4;CHE;rhpi;107.81
1994-06-01;1994;6;4;CHE;rhpi;108.52
1994-09-01;1994;9;4;CHE;rhpi;108.25
1994-12-01;1994;12;4;CHE;rhpi;107.07
1995-03-01;1995;3;4;CHE;rhpi;105.07
1995-06-01;1995;6;4;CHE;rhpi;103.71
1995-09-01;1995;9;4;CHE;rhpi;102.11
1995-12-01;1995;12;4;CHE;rhpi;100.14
1996-03-01;1996;3;4;CHE;rhpi;97.98
1996-06-01;1996;6;4;CHE;rhpi;96.93
1996-09-01;1996;9;4;CHE;rhpi;96.35
1996-12-01;1996;12;4;CHE;rhpi;94.62
1997-03-01;1997;3;4;CHE;rhpi;93.20
1997-06-01;1997;6;4;CHE;rhpi;92.54
1997-09-01;1997;9;4;CHE;rhpi;92.16
1997-12-01;1997;12;4;CHE;rhpi;91.71
1998-03-01;1998;3;4;CHE;rhpi;91.52
1998-06-01;1998;6;4;CHE;rhpi;91.31
1998-09-01;1998;9;4;CHE;rhpi;91.26
1998-12-01;1998;12;4;CHE;rhpi;91.06
1999-03-01;1999;3;4;CHE;rhpi;91.03
1999-06-01;1999;6;4;CHE;rhpi;90.92
1999-09-01;1999;9;4;CHE;rhpi;90.70
1999-12-01;1999;12;4;CHE;rhpi;90.54
2000-03-01;2000;3;4;CHE;rhpi;90.15
2000-06-01;2000;6;4;CHE;rhpi;90.53
2000-09-01;2000;9;4;CHE;rhpi;90.53
2000-12-01;2000;12;4;CHE;rhpi;90.43
2001-03-01;2001;3;4;CHE;rhpi;90.83
2001-06-01;2001;6;4;CHE;rhpi;91.20
2001-09-01;2001;9;4;CHE;rhpi;91.94
2001-12-01;2001;12;4;CHE;rhpi;93.28
2002-03-01;2002;3;4;CHE;rhpi;94.58
2002-06-01;2002;6;4;CHE;rhpi;95.62
2002-09-01;2002;9;4;CHE;rhpi;96.58
2002-12-01;2002;12;4;CHE;rhpi;97.49
2003-03-01;2003;3;4;CHE;rhpi;97.60
2003-06-01;2003;6;4;CHE;rhpi;97.96
2003-09-01;2003;9;4;CHE;rhpi;98.36
2003-12-01;2003;12;4;CHE;rhpi;98.82
2004-03-01;2004;3;4;CHE;rhpi;99.38
2004-06-01;2004;6;4;CHE;rhpi;99.55
2004-09-01;2004;9;4;CHE;rhpi;100.05
2004-12-01;2004;12;4;CHE;rhpi;100.02
2005-03-01;2005;3;4;CHE;rhpi;99.82
2005-06-01;2005;6;4;CHE;rhpi;99.63
2005-09-01;2005;9;4;CHE;rhpi;100.07
2005-12-01;2005;12;4;CHE;rhpi;100.48
2006-03-01;2006;3;4;CHE;rhpi;100.94
2006-06-01;2006;6;4;CHE;rhpi;101.08
2006-09-01;2006;9;4;CHE;rhpi;101.02
2006-12-01;2006;12;4;CHE;rhpi;101.54
2007-03-01;2007;3;4;CHE;rhpi;102.06
2007-06-01;2007;6;4;CHE;rhpi;101.73
2007-09-01;2007;9;4;CHE;rhpi;101.72
2007-12-01;2007;12;4;CHE;rhpi;101.34
2008-03-01;2008;3;4;CHE;rhpi;101.18
2008-06-01;2008;6;4;CHE;rhpi;101.90
2008-09-01;2008;9;4;CHE;rhpi;103.12
2008-12-01;2008;12;4;CHE;rhpi;104.64
2009-03-01;2009;3;4;CHE;rhpi;106.33
2009-06-01;2009;6;4;CHE;rhpi;107.60
2009-09-01;2009;9;4;CHE;rhpi;108.94
2009-12-01;2009;12;4;CHE;rhpi;110.53
2010-03-01;2010;3;4;CHE;rhpi;111.39
2010-06-01;2010;6;4;CHE;rhpi;112.31
2010-09-01;2010;9;4;CHE;rhpi;113.79
2010-12-01;2010;12;4;CHE;rhpi;114.75
2011-03-01;2011;3;4;CHE;rhpi;115.63
2011-06-01;2011;6;4;CHE;rhpi;116.98
2011-09-01;2011;9;4;CHE;rhpi;118.56
2011-12-01;2011;12;4;CHE;rhpi;120.08
2012-03-01;2012;3;4;CHE;rhpi;121.61
2012-06-01;2012;6;4;CHE;rhpi;122.60
2012-09-01;2012;9;4;CHE;rhpi;124.08
2012-12-01;2012;12;4;CHE;rhpi;125.99
2013-03-01;2013;3;4;CHE;rhpi;127.80
2013-06-01;2013;6;4;CHE;rhpi;129.44
2013-09-01;2013;9;4;CHE;rhpi;130.18
2013-12-01;2013;12;4;CHE;rhpi;131.17
2014-03-01;2014;3;4;CHE;rhpi;131.30
2014-06-01;2014;6;4;CHE;rhpi;131.77
2014-09-01;2014;9;4;CHE;rhpi;132.32
2014-12-01;2014;12;4;CHE;rhpi;133.06
2015-03-01;2015;3;4;CHE;rhpi;134.51
2015-06-01;2015;6;4;CHE;rhpi;135.32
2015-09-01;2015;9;4;CHE;rhpi;135.94
2015-12-01;2015;12;4;CHE;rhpi;136.55
2016-03-01;2016;3;4;CHE;rhpi;137.14
2016-06-01;2016;6;4;CHE;rhpi;137.31
2016-09-01;2016;9;4;CHE;rhpi;137.92
2016-12-01;2016;12;4;CHE;rhpi;138.90
2017-03-01;2017;3;4;CHE;rhpi;139.37
2017-06-01;2017;6;4;CHE;rhpi;139.99
2017-09-01;2017;9;4;CHE;rhpi;140.32
2017-12-01;2017;12;4;CHE;rhpi;140.56
2018-03-01;2018;3;4;CHE;rhpi;140.56
2018-06-01;2018;6;4;CHE;rhpi;140.22
2018-09-01;2018;9;4;CHE;rhpi;140.09
2018-12-01;2018;12;4;CHE;rhpi;139.72
2019-03-01;2019;3;4;CHE;rhpi;139.87
2019-06-01;2019;6;4;CHE;rhpi;139.67
1975-03-01;1975;3;5;DEU;rhpi;108.43
1975-06-01;1975;6;5;DEU;rhpi;108.30
1975-09-01;1975;9;5;DEU;rhpi;108.90
1975-12-01;1975;12;5;DEU;rhpi;109.12
1976-03-01;1976;3;5;DEU;rhpi;109.73
1976-06-01;1976;6;5;DEU;rhpi;110.43
1976-09-01;1976;9;5;DEU;rhpi;111.06
1976-12-01;1976;12;5;DEU;rhpi;112.47
1977-03-01;1977;3;5;DEU;rhpi;113.58
1977-06-01;1977;6;5;DEU;rhpi;115.11
1977-09-01;1977;9;5;DEU;rhpi;116.66
1977-12-01;1977;12;5;DEU;rhpi;118.56
1978-03-01;1978;3;5;DEU;rhpi;121.31
1978-06-01;1978;6;5;DEU;rhpi;122.75
1978-09-01;1978;9;5;DEU;rhpi;124.35
1978-12-01;1978;12;5;DEU;rhpi;125.94
1979-03-01;1979;3;5;DEU;rhpi;126.61
1979-06-01;1979;6;5;DEU;rhpi;126.10
1979-09-01;1979;9;5;DEU;rhpi;125.56
1979-12-01;1979;12;5;DEU;rhpi;125.41
1980-03-01;1980;3;5;DEU;rhpi;123.53
1980-06-01;1980;6;5;DEU;rhpi;123.06
1980-09-01;1980;9;5;DEU;rhpi;123.86
1980-12-01;1980;12;5;DEU;rhpi;124.77
1981-03-01;1981;3;5;DEU;rhpi;125.78
1981-06-01;1981;6;5;DEU;rhpi;126.08
1981-09-01;1981;9;5;DEU;rhpi;125.87
1981-12-01;1981;12;5;DEU;rhpi;125.73
1982-03-01;1982;3;5;DEU;rhpi;125.77
1982-06-01;1982;6;5;DEU;rhpi;125.38
1982-09-01;1982;9;5;DEU;rhpi;124.25
1982-12-01;1982;12;5;DEU;rhpi;123.16
1983-03-01;1983;3;5;DEU;rhpi;122.75
1983-06-01;1983;6;5;DEU;rhpi;121.96
1983-09-01;1983;9;5;DEU;rhpi;119.96
1983-12-01;1983;12;5;DEU;rhpi;118.68
1984-03-01;1984;3;5;DEU;rhpi;116.94
1984-06-01;1984;6;5;DEU;rhpi;115.33
1984-09-01;1984;9;5;DEU;rhpi;114.48
1984-12-01;1984;12;5;DEU;rhpi;113.12
1985-03-01;1985;3;5;DEU;rhpi;111.15
1985-06-01;1985;6;5;DEU;rhpi;110.34
1985-09-01;1985;9;5;DEU;rhpi;110.43
1985-12-01;1985;12;5;DEU;rhpi;110.08
1986-03-01;1986;3;5;DEU;rhpi;110.61
1986-06-01;1986;6;5;DEU;rhpi;111.81
1986-09-01;1986;9;5;DEU;rhpi;111.50
1986-12-01;1986;12;5;DEU;rhpi;111.20
1987-03-01;1987;3;5;DEU;rhpi;110.96
1987-06-01;1987;6;5;DEU;rhpi;110.44
1987-09-01;1987;9;5;DEU;rhpi;110.02
1987-12-01;1987;12;5;DEU;rhpi;110.17
1988-03-01;1988;3;5;DEU;rhpi;111.15
1988-06-01;1988;6;5;DEU;rhpi;111.16
1988-09-01;1988;9;5;DEU;rhpi;110.61
1988-12-01;1988;12;5;DEU;rhpi;111.54
1989-03-01;1989;3;5;DEU;rhpi;110.66
1989-06-01;1989;6;5;DEU;rhpi;110.51
1989-09-01;1989;9;5;DEU;rhpi;111.15
1989-12-01;1989;12;5;DEU;rhpi;110.99
1990-03-01;1990;3;5;DEU;rhpi;109.36
1990-06-01;1990;6;5;DEU;rhpi;109.20
1990-09-01;1990;9;5;DEU;rhpi;109.62
1990-12-01;1990;12;5;DEU;rhpi;109.74
1991-03-01;1991;3;5;DEU;rhpi;110.61
1991-06-01;1991;6;5;DEU;rhpi;110.41
1991-09-01;1991;9;5;DEU;rhpi;110.00
1991-12-01;1991;12;5;DEU;rhpi;108.93
1992-03-01;1992;3;5;DEU;rhpi;110.08
1992-06-01;1992;6;5;DEU;rhpi;109.95
1992-09-01;1992;9;5;DEU;rhpi;110.54
1992-12-01;1992;12;5;DEU;rhpi;110.88
1993-03-01;1993;3;5;DEU;rhpi;110.10
1993-06-01;1993;6;5;DEU;rhpi;110.29
1993-09-01;1993;9;5;DEU;rhpi;111.20
1993-12-01;1993;12;5;DEU;rhpi;111.61
1994-03-01;1994;3;5;DEU;rhpi;111.74
1994-06-01;1994;6;5;DEU;rhpi;112.92
1994-09-01;1994;9;5;DEU;rhpi;113.19
1994-12-01;1994;12;5;DEU;rhpi;113.55
1995-03-01;1995;3;5;DEU;rhpi;113.89
1995-06-01;1995;6;5;DEU;rhpi;113.81
1995-09-01;1995;9;5;DEU;rhpi;113.56
1995-12-01;1995;12;5;DEU;rhpi;113.23
1996-03-01;1996;3;5;DEU;rhpi;113.55
1996-06-01;1996;6;5;DEU;rhpi;113.27
1996-09-01;1996;9;5;DEU;rhpi;112.68
1996-12-01;1996;12;5;DEU;rhpi;111.78
1997-03-01;1997;3;5;DEU;rhpi;110.73
1997-06-01;1997;6;5;DEU;rhpi;110.22
1997-09-01;1997;9;5;DEU;rhpi;108.81
1997-12-01;1997;12;5;DEU;rhpi;108.36
1998-03-01;1998;3;5;DEU;rhpi;108.63
1998-06-01;1998;6;5;DEU;rhpi;108.19
1998-09-01;1998;9;5;DEU;rhpi;107.92
1998-12-01;1998;12;5;DEU;rhpi;107.91
1999-03-01;1999;3;5;DEU;rhpi;108.34
1999-06-01;1999;6;5;DEU;rhpi;108.16
1999-09-01;1999;9;5;DEU;rhpi;108.46
1999-12-01;1999;12;5;DEU;rhpi;108.87
2000-03-01;2000;3;5;DEU;rhpi;108.72
2000-06-01;2000;6;5;DEU;rhpi;108.85
2000-09-01;2000;9;5;DEU;rhpi;108.79
2000-12-01;2000;12;5;DEU;rhpi;108.39
2001-03-01;2001;3;5;DEU;rhpi;108.24
2001-06-01;2001;6;5;DEU;rhpi;107.58
2001-09-01;2001;9;5;DEU;rhpi;106.60
2001-12-01;2001;12;5;DEU;rhpi;105.00
2002-03-01;2002;3;5;DEU;rhpi;104.45
2002-06-01;2002;6;5;DEU;rhpi;104.54
2002-09-01;2002;9;5;DEU;rhpi;104.05
2002-12-01;2002;12;5;DEU;rhpi;103.18
2003-03-01;2003;3;5;DEU;rhpi;102.61
2003-06-01;2003;6;5;DEU;rhpi;103.73
2003-09-01;2003;9;5;DEU;rhpi;103.12
2003-12-01;2003;12;5;DEU;rhpi;102.09
2004-03-01;2004;3;5;DEU;rhpi;101.91
2004-06-01;2004;6;5;DEU;rhpi;100.57
2004-09-01;2004;9;5;DEU;rhpi;99.47
2004-12-01;2004;12;5;DEU;rhpi;98.76
2005-03-01;2005;3;5;DEU;rhpi;100.31
2005-06-01;2005;6;5;DEU;rhpi;100.30
2005-09-01;2005;9;5;DEU;rhpi;100.26
2005-12-01;2005;12;5;DEU;rhpi;99.13
2006-03-01;2006;3;5;DEU;rhpi;99.11
2006-06-01;2006;6;5;DEU;rhpi;99.01
2006-09-01;2006;9;5;DEU;rhpi;98.01
2006-12-01;2006;12;5;DEU;rhpi;97.29
2007-03-01;2007;3;5;DEU;rhpi;95.15
2007-06-01;2007;6;5;DEU;rhpi;94.82
2007-09-01;2007;9;5;DEU;rhpi;94.36
2007-12-01;2007;12;5;DEU;rhpi;93.88
2008-03-01;2008;3;5;DEU;rhpi;94.19
2008-06-01;2008;6;5;DEU;rhpi;93.75
2008-09-01;2008;9;5;DEU;rhpi;92.29
2008-12-01;2008;12;5;DEU;rhpi;92.70
2009-03-01;2009;3;5;DEU;rhpi;93.32
2009-06-01;2009;6;5;DEU;rhpi;93.47
2009-09-01;2009;9;5;DEU;rhpi;93.30
2009-12-01;2009;12;5;DEU;rhpi;93.32
2010-03-01;2010;3;5;DEU;rhpi;92.92
2010-06-01;2010;6;5;DEU;rhpi;93.12
2010-09-01;2010;9;5;DEU;rhpi;92.86
2010-12-01;2010;12;5;DEU;rhpi;92.70
2011-03-01;2011;3;5;DEU;rhpi;93.46
2011-06-01;2011;6;5;DEU;rhpi;93.82
2011-09-01;2011;9;5;DEU;rhpi;93.98
2011-12-01;2011;12;5;DEU;rhpi;94.26
2012-03-01;2012;3;5;DEU;rhpi;94.52
2012-06-01;2012;6;5;DEU;rhpi;95.61
2012-09-01;2012;9;5;DEU;rhpi;96.56
2012-12-01;2012;12;5;DEU;rhpi;97.06
2013-03-01;2013;3;5;DEU;rhpi;97.15
2013-06-01;2013;6;5;DEU;rhpi;98.13
2013-09-01;2013;9;5;DEU;rhpi;98.20
2013-12-01;2013;12;5;DEU;rhpi;98.31
2014-03-01;2014;3;5;DEU;rhpi;98.68
2014-06-01;2014;6;5;DEU;rhpi;100.00
2014-09-01;2014;9;5;DEU;rhpi;100.48
2014-12-01;2014;12;5;DEU;rhpi;100.96
2015-03-01;2015;3;5;DEU;rhpi;102.23
2015-06-01;2015;6;5;DEU;rhpi;103.56
2015-09-01;2015;9;5;DEU;rhpi;104.73
2015-12-01;2015;12;5;DEU;rhpi;105.93
2016-03-01;2016;3;5;DEU;rhpi;108.31
2016-06-01;2016;6;5;DEU;rhpi;110.33
2016-09-01;2016;9;5;DEU;rhpi;112.07
2016-12-01;2016;12;5;DEU;rhpi;113.30
2017-03-01;2017;3;5;DEU;rhpi;114.14
2017-06-01;2017;6;5;DEU;rhpi;115.76
2017-09-01;2017;9;5;DEU;rhpi;117.24
2017-12-01;2017;12;5;DEU;rhpi;119.19
2018-03-01;2018;3;5;DEU;rhpi;120.19
2018-06-01;2018;6;5;DEU;rhpi;121.85
2018-09-01;2018;9;5;DEU;rhpi;123.34
2018-12-01;2018;12;5;DEU;rhpi;124.63
2019-03-01;2019;3;5;DEU;rhpi;125.70
2019-06-01;2019;6;5;DEU;rhpi;126.63
1975-03-01;1975;3;6;DNK;rhpi;57.33
1975-06-01;1975;6;6;DNK;rhpi;57.56
1975-09-01;1975;9;6;DNK;rhpi;59.02
1975-12-01;1975;12;6;DNK;rhpi;58.07
1976-03-01;1976;3;6;DNK;rhpi;58.40
1976-06-01;1976;6;6;DNK;rhpi;57.23
1976-09-01;1976;9;6;DNK;rhpi;57.29
1976-12-01;1976;12;6;DNK;rhpi;58.63
1977-03-01;1977;3;6;DNK;rhpi;57.45
1977-06-01;1977;6;6;DNK;rhpi;59.22
1977-09-01;1977;9;6;DNK;rhpi;60.43
1977-12-01;1977;12;6;DNK;rhpi;62.71
1978-03-01;1978;3;6;DNK;rhpi;63.79
1978-06-01;1978;6;6;DNK;rhpi;64.58
1978-09-01;1978;9;6;DNK;rhpi;65.08
1978-12-01;1978;12;6;DNK;rhpi;64.60
1979-03-01;1979;3;6;DNK;rhpi;64.57
1979-06-01;1979;6;6;DNK;rhpi;65.42
1979-09-01;1979;9;6;DNK;rhpi;65.14
1979-12-01;1979;12;6;DNK;rhpi;63.89
1980-03-01;1980;3;6;DNK;rhpi;61.25
1980-06-01;1980;6;6;DNK;rhpi;57.41
1980-09-01;1980;9;6;DNK;rhpi;57.06
1980-12-01;1980;12;6;DNK;rhpi;55.85
1981-03-01;1981;3;6;DNK;rhpi;53.87
1981-06-01;1981;6;6;DNK;rhpi;49.82
1981-09-01;1981;9;6;DNK;rhpi;46.92
1981-12-01;1981;12;6;DNK;rhpi;46.75
1982-03-01;1982;3;6;DNK;rhpi;45.13
1982-06-01;1982;6;6;DNK;rhpi;44.10
1982-09-01;1982;9;6;DNK;rhpi;42.41
1982-12-01;1982;12;6;DNK;rhpi;42.94
1983-03-01;1983;3;6;DNK;rhpi;46.01
1983-06-01;1983;6;6;DNK;rhpi;50.61
1983-09-01;1983;9;6;DNK;rhpi;50.64
1983-12-01;1983;12;6;DNK;rhpi;51.46
1984-03-01;1984;3;6;DNK;rhpi;53.31
1984-06-01;1984;6;6;DNK;rhpi;53.08
1984-09-01;1984;9;6;DNK;rhpi;53.13
1984-12-01;1984;12;6;DNK;rhpi;55.17
1985-03-01;1985;3;6;DNK;rhpi;56.76
1985-06-01;1985;6;6;DNK;rhpi;58.43
1985-09-01;1985;9;6;DNK;rhpi;62.51
1985-12-01;1985;12;6;DNK;rhpi;64.30
1986-03-01;1986;3;6;DNK;rhpi;68.10
1986-06-01;1986;6;6;DNK;rhpi;67.63
1986-09-01;1986;9;6;DNK;rhpi;65.72
1986-12-01;1986;12;6;DNK;rhpi;66.38
1987-03-01;1987;3;6;DNK;rhpi;61.10
1987-06-01;1987;6;6;DNK;rhpi;59.71
1987-09-01;1987;9;6;DNK;rhpi;58.88
1987-12-01;1987;12;6;DNK;rhpi;58.05
1988-03-01;1988;3;6;DNK;rhpi;58.32
1988-06-01;1988;6;6;DNK;rhpi;57.07
1988-09-01;1988;9;6;DNK;rhpi;57.68
1988-12-01;1988;12;6;DNK;rhpi;57.65
1989-03-01;1989;3;6;DNK;rhpi;56.22
1989-06-01;1989;6;6;DNK;rhpi;55.21
1989-09-01;1989;9;6;DNK;rhpi;53.93
1989-12-01;1989;12;6;DNK;rhpi;53.19
1990-03-01;1990;3;6;DNK;rhpi;51.43
1990-06-01;1990;6;6;DNK;rhpi;49.85
1990-09-01;1990;9;6;DNK;rhpi;48.76
1990-12-01;1990;12;6;DNK;rhpi;48.57
1991-03-01;1991;3;6;DNK;rhpi;48.94
1991-06-01;1991;6;6;DNK;rhpi;48.87
1991-09-01;1991;9;6;DNK;rhpi;48.83
1991-12-01;1991;12;6;DNK;rhpi;49.18
1992-03-01;1992;3;6;DNK;rhpi;48.86
1992-06-01;1992;6;6;DNK;rhpi;48.22
1992-09-01;1992;9;6;DNK;rhpi;47.33
1992-12-01;1992;12;6;DNK;rhpi;45.99
1993-03-01;1993;3;6;DNK;rhpi;45.45
1993-06-01;1993;6;6;DNK;rhpi;44.79
1993-09-01;1993;9;6;DNK;rhpi;46.82
1993-12-01;1993;12;6;DNK;rhpi;49.48
1994-03-01;1994;3;6;DNK;rhpi;51.87
1994-06-01;1994;6;6;DNK;rhpi;51.13
1994-09-01;1994;9;6;DNK;rhpi;50.22
1994-12-01;1994;12;6;DNK;rhpi;50.97
1995-03-01;1995;3;6;DNK;rhpi;51.68
1995-06-01;1995;6;6;DNK;rhpi;53.07
1995-09-01;1995;9;6;DNK;rhpi;54.55
1995-12-01;1995;12;6;DNK;rhpi;56.42
1996-03-01;1996;3;6;DNK;rhpi;56.87
1996-06-01;1996;6;6;DNK;rhpi;57.52
1996-09-01;1996;9;6;DNK;rhpi;59.10
1996-12-01;1996;12;6;DNK;rhpi;61.37
1997-03-01;1997;3;6;DNK;rhpi;62.90
1997-06-01;1997;6;6;DNK;rhpi;63.69
1997-09-01;1997;9;6;DNK;rhpi;64.91
1997-12-01;1997;12;6;DNK;rhpi;65.76
1998-03-01;1998;3;6;DNK;rhpi;66.65
1998-06-01;1998;6;6;DNK;rhpi;68.68
1998-09-01;1998;9;6;DNK;rhpi;69.66
1998-12-01;1998;12;6;DNK;rhpi;71.26
1999-03-01;1999;3;6;DNK;rhpi;71.86
1999-06-01;1999;6;6;DNK;rhpi;72.09
1999-09-01;1999;9;6;DNK;rhpi;72.88
1999-12-01;1999;12;6;DNK;rhpi;72.62
2000-03-01;2000;3;6;DNK;rhpi;73.29
2000-06-01;2000;6;6;DNK;rhpi;74.40
2000-09-01;2000;9;6;DNK;rhpi;75.87
2000-12-01;2000;12;6;DNK;rhpi;76.35
2001-03-01;2001;3;6;DNK;rhpi;77.46
2001-06-01;2001;6;6;DNK;rhpi;77.09
2001-09-01;2001;9;6;DNK;rhpi;77.87
2001-12-01;2001;12;6;DNK;rhpi;77.39
2002-03-01;2002;3;6;DNK;rhpi;78.28
2002-06-01;2002;6;6;DNK;rhpi;78.52
2002-09-01;2002;9;6;DNK;rhpi;79.23
2002-12-01;2002;12;6;DNK;rhpi;79.05
2003-03-01;2003;3;6;DNK;rhpi;78.79
2003-06-01;2003;6;6;DNK;rhpi;80.02
2003-09-01;2003;9;6;DNK;rhpi;81.12
2003-12-01;2003;12;6;DNK;rhpi;81.31
2004-03-01;2004;3;6;DNK;rhpi;83.10
2004-06-01;2004;6;6;DNK;rhpi;85.26
2004-09-01;2004;9;6;DNK;rhpi;87.96
2004-12-01;2004;12;6;DNK;rhpi;89.60
2005-03-01;2005;3;6;DNK;rhpi;92.83
2005-06-01;2005;6;6;DNK;rhpi;97.10
2005-09-01;2005;9;6;DNK;rhpi;102.69
2005-12-01;2005;12;6;DNK;rhpi;107.38
2006-03-01;2006;3;6;DNK;rhpi;114.02
2006-06-01;2006;6;6;DNK;rhpi;119.27
2006-09-01;2006;9;6;DNK;rhpi;121.11
2006-12-01;2006;12;6;DNK;rhpi;121.58
2007-03-01;2007;3;6;DNK;rhpi;123.23
2007-06-01;2007;6;6;DNK;rhpi;122.49
2007-09-01;2007;9;6;DNK;rhpi;123.12
2007-12-01;2007;12;6;DNK;rhpi;120.32
2008-03-01;2008;3;6;DNK;rhpi;118.27
2008-06-01;2008;6;6;DNK;rhpi;117.52
2008-09-01;2008;9;6;DNK;rhpi;113.42
2008-12-01;2008;12;6;DNK;rhpi;104.74
2009-03-01;2009;3;6;DNK;rhpi;98.88
2009-06-01;2009;6;6;DNK;rhpi;98.20
2009-09-01;2009;9;6;DNK;rhpi;98.71
2009-12-01;2009;12;6;DNK;rhpi;98.55
2010-03-01;2010;3;6;DNK;rhpi;98.06
2010-06-01;2010;6;6;DNK;rhpi;99.27
2010-09-01;2010;9;6;DNK;rhpi;99.02
2010-12-01;2010;12;6;DNK;rhpi;99.08
